usu_cpf,usu_nome,usu_status,usu_senha
37532155368,Murphy Nolan,1,tIq3g7PP1N4TGJusY6xb1ilqBcoOswBeW0V7BqkqX3wZ8hXjMfrZtJ8Rz5cU6nGojJEdyIBc0zoAKLFYnbObeLMTOxbprpu8GVH7lAnSJWxalGor4hnAj0IBLdigqYff
71530408338,Boris Powers,1,5XHInUzLck906cKN5sjAOByJy0U8YnzWb52udeedhzTBXrxPWIoGuGhi3Gwy1wP6ZjeU1KZ641TuyZwMU2lB0Do28sRz5jPt7QxaHbS2P43Fxati7GOvxzL4EdtpeOdX
68861582692,Imelda King,0,I3E3USsEDDgGDPvBxmTWNAC77u1tO0fKTUrn5WiacMEy8eZjogmibEQpnCyoK0NNNbRXpVeo6vJYgKDOBM6pN4iOCBFp8FrRpgibSNwCwTFb7PIpW0CnqV8JqONvUd0I
30302676432,Josiah Velasquez,1,yrCEgGOWOdUI73x8qIGFMdiFTH89lSIJDvhY8UUStlJz1kr2mSfHrbXqYVJrznyadxIm09pTyGOamv4kteeNlTojaSpnPpKBFAKwFkIdKU6EQDqxjTRLhIGR7wJMkrx2
51179809709,Emery Cox,0,IT4roaLnKIs3AeJF1Tn5E4mQAe0o04tInP66fsUmZWHROYWjKeFJfOx6v3YKNqeO0AUaonRZqVnNefwLi2FwUl56Njfh7CCswxWuUSADRBr4r7dQp67pMcbp5EhQ6mG7
16886401523,Juliet Cannon,1,bN2shk8hrcTtmBUN9geHXGDIlIiBCRkyz7MTUUQYCvfl6e7m3codA84SwOKJWHIQvPpbCU2m9i3V14lKNqzkHTl1Fo7Bg2ZrBqimsYmm4pPjuQ41vxz9A5SBpqGNZOUq
93048270976,Lynn Strickland,1,BaCFBW7knqvS9KZ6eScoBrljHlaxpWws62s8Mf5TC7jUOr1QEeHv2IS9D9kH8aKSRGQNa2NCwDBjshhnH7fG5L55tANg1ib8RAah9t9fmrNhU5DC2bpl8VY8QW08AMWJ
64247507046,Larissa Finley,0,3Oz4AGCLmKON30KinCLquziTbCFdr6aRWHXY29xj9gO5fbhtLyoTut1gTFrKHmxogcIETEJGlMHPXOILY4eRyqSmzaU5ogvtGjiiyL48l5vki4ngvfbJVSBkgoTRi8Nx
82923918374,Mari Holcomb,1,T7XEM7tuV6waG47zUDDUkxzBxMia5t9BjVw7isQt5ypiQOLNqyJlEzCViIfo3xntvyWLFGaB4Ua2ntVyuWUV40O5wZRYWSkNhTCKjIT0RndmQk93iS9dbf6h2u5X7OyD
2518137954,Trevor Higgins,1,dJylwdc5gdkXrqOoTwaJar1nXtr1uOfsyYFrp5HNTmC6GwW9vlsukNTrvf6ayt8JNRBQXy6LzLFKorlTqixvTtik0JL0QJ9En4o08iA7tMYVQpgwHCRMWU6kURF2ReJw
60848790429,Maile Mcconnell,0,aqHhHWFsG6gshHF9erhPpFgmLELgzWW1uD9TsGdPzPHk2ah4I1uvXdrMf376kSv7mUSO4hK7XvHT97faldRsJWuRFDsAheGvOk6f3aAMJhOi6iptuSZLdSlo6KfjflQi
24571714765,Rogan Steele,1,8TlLW6lXykfuCWf25qV7lMWZCYJvr0df5IPUJhdAVUrWRkuiqZlin0ilhXNuBqa5ECZKaTpWkwueQp6X1sw6kQ0YWMcbuVb20zkEEi9PnN0QcvSbEnpgisfkbs9V0U0c
78386387050,Ruby Ingram,1,4lUQGhV1HcOLsqqS4i1YYiqlnTjeL8YRNNoBxUksefIEGgcXFyuVkU105lWAmqOdG2gX2I1oaepHGzT0zjNlFcokOu64Zvq629m79RXNBQJ2WFj7Jg8BAG8r0xJmp4Qz
12622448127,Madaline Harrell,1,CXAvgaUptudkKL1k7dL3FBfDTV7oiep4T4Mr1Ge3ewQu5PhUPQ3BiaCdrEM4ut9Ljimbz4wwtJKFNJcZdLJRVG24p7nvm7hQd2Ay2cfQ1sYOBGlKDhxm0CfU7LCSRYdS
17528280973,Veronica Whitehead,1,4xh9SJ1mdlPiQXeu7Rwp4TkhrT33n8JqoiwUo21k5iI1JGUgWznBh2RJfD9SF2Dg6rRjDdg43YkK8unVQkQzyKOJVTt1ejaLIV6aK9fpWJyEkGwulMR7ppJfkrZEw9xP
57928048279,Nayda Valdez,1,Mq6u9luAmY5qmms4cUFeeAvQf1UjQMpqlBUpmhGgd1BgfPuHwpyaw2dxZH9VoBJks5RfERVYuo0wfdnEEpF0P0ubIeQprkkaUxj6jWzDX25RGlgnX0bX0eLKGacbbJb4
25807141206,Astra Suarez,1,zIKqSrbbrZ0WNKNGNwF9g8COFIEH5Q3o9Atkg1g9yLzaaVGzI9cc7pLBpDS5wv2CBVVVG616m11dnMBh7rTyIe1asRLNDQNL6gAhOm3UmGT3cGUDzfc5CFzd8AZDBwTQ
4582559336,Vernon Harrison,0,H0e8epgZ9A5VYgykPtlVbqWv1jXmcaHdRzKIBhmWyzQM92qwbdofDD6BYZ9SOYmTZapoRPi7l5Zc3Gt3UgaXSNcVhGmmnIkYyqAqVRm9ml7ghWennV7Mcf1QymHNR2Uw
72345943131,Conan Barker,0,BM3G0sTspp9x5lJFG34ac9CYGx0gciJVhhvb12JBTchRJyqlqWVm88CqlDFTAswX0vxwsBVSgIe1HrcCJOFDsoIkTsQUAPuEtQwSjVfCDO9ob7Sg2xyfnUeVT1ndpNG2
7078484557,Hilary Fowler,1,W2pwxOwdRQh2RhGrIuWXY9B5FgZYDksYjeltcdhKXhwcmPbK4b5iObLKpothzZJD1LLDsiQJuCJPswp3aymjbMjmnEmUcdwe0ycRQR0XSuyO8eTyBmaUzzA1XUEsTj3C
48424288589,Holmes Buchanan,0,FMl6Cjo1CUlN0dcEOvXAROf0fp2XePIasltJW2QCK1ow8QVrP36VHhzCf11j14KvW0jWNznTvRu9VkOzuQclrakRlMcwrxevQEL0ehMEEKIB7SDvDMnD8nHsVKT8crmW
40828846949,Laura May,1,WJ8tj3Me8r02BAZflSsU5Yi97tRZMb0HPHrWWgvz5XUWnlV0izAE6ZWVxi8S5qySHtAzSmmhY4FEYGof7qoaawQkeX2sZ3PLmNcmLFdwFe4sO1EDGXSInSR4f0tfc8wD
15346518563,Whoopi Baird,0,8CuJAQIZczW0Ps0DyZeI0NWWBH4jgfcikjsAQ5oOI0UPRpPrr2mGbeoLPMpRpLrSEqg4IhXI2gmd62b1wqm99P87U1GdlsyCNyEPOV8nz41sgbdbq5lTNNzp4bNx3VtA
6955944700,Patrick Fleming,0,xAjNUHHbnrprHbU2dl04XnFVuctuzPDUjGObgoo0jBsiN9XhojywHKq9qoY8InhmPqndxvj9TQem6lJ03Utc2ptui6uqqPWjhHtQFNnO7S4Q3jDFhk4cM4v4WjQDjCi7
31164469243,Gareth Matthews,0,3vAYhTmCD3qtpEwYyICgRvceHGNRZX1TB63Xbsd4ATb4hmQFH2rjBcKy71LoCIFHSjnzu0mr1n1H1vFJ1mL181KyIE62gAfN29iLXSVn5gszmjJy7W2XbvumuVr9qnoD
56429751268,Mary Sanders,1,UuypuByyuYHMQScYhhxtPCHvNFuJ4aLTqX6LtLOHWxdWNBPxRlrWtE8Ey7ker8ji0uFbBPNKXRDM2VCN1ToadYFeBKRaMc91K1fzSppzpgdsgBdcuTITsg0tpeCsT0ia
98057342042,Rogan Carroll,1,8ULWhgFh3cfE1NHIqT30P0AJTbbFaHch6vngdVHVHrdrvNIW2es23SU8QdQTEbo07c6ZA6USbT7GfAsdjzmjifnPaDjZIuBFD1nSfHjO9YlaxL18JzXVRlc3reTZKDcW
419944126,Ethan Warner,0,qy7BfXZn12ckN912gezLTzm2Vs52MnOYGfbijMgS7ZK3iQv4B3hwlnPlTo8gfnJk0V3OyYt7lDPAP7wIFI3XXhE3YPN4JMs6bsFbo2cDgMuGRvAE6BvuDwz2EWVHVFet
69727380648,Hammett Castaneda,1,wWs5kSpEVod4jy3GTQntflBicmOqv5LeW0ptLJY8e4tqLlnGr1MsiETAHSBhUKygCKKiUF5WZkZCwhucQLt93JCLpyobokmGowWsKZDmG7eKzTecKBVGiya2nixZJDMT
83203087303,Isadora Oneil,1,YTjR8q6DWmQLz670zGz66aq0JieeBRZtBnRiRJ052bx0bt0qoF2yiPnRXgk1UCVZc8XyHKI41TC6Vt9oDU3Pje4S8ZOoxj2epI1BlAsyDahPqxCm6m4FGFK7F3WQLP8z
38609567472,Micah Bell,1,grtI3jh9ZxBaC4uOPrWF4l48hmtssEPl6q2pF76U5emXPZOi9Gq1rbACl98ApBTNtPUORkFgBqDGKPcNlOUEffiT65ex15Hgo2z80zt91q4bl6kN949rwbcZu2UoAlfg
95958814223,Owen Bullock,0,m8DOLjzeQbTF5NHm0PwerC738MGiQDZCPWOBzWDtoJuxDkC4DL25YRqqMiPCBR9E3zEK1ikwdgzC9WJB4jbGxbc5bNpTQN8U0hlrcWNFleKvJZtaypXGH0VBmBDqkSLi
93195733893,Peter Acosta,0,OJVThochs0VHdSZcAswtVixz2LYRxjU5ESSxl9gfGfXSe87hYqFypjCrSNyGG6PfX2dm53Cd2V8ujHACSxHbyqy9e4q5pKnjsas7rFmHguyN06dhZ8ZG4dUOBH9HrR3n
45331277399,Lilah Snow,1,k8Bu5TE6ieYkfz8RTPY6xwTJxErOvz48os4wQffPF4TQADquT42YKzAjR5uTY5fTtqiIb8BpMZc9k2qGJuAjN9jZoNyFoMJf2zO4TjRhM8lbqt5j07QSd6l2AFYWghzH
23370603255,Stacy Randall,0,JpemqJ3duSiVUExIwuRysWxEr4CdqnLqFcNr3JZ3GYmemQgOakgMvUtTLNa7ec6f6KAPLFDBl3zmjsGzJiz9WurdoI55zYxmvkKIVuzt9vVy5OxNsuma6dAHSo8EdEpj
3583007063,Hyacinth Smith,0,8AOqdJVZYbaQiUyJc4EPa4woMS3RtzZwu9eUL1UJ88slVEl0DApApeRaHIzSgUvN0GB139uIJ4ezWsVl1w54PeAZcNeeJ01QHzbjsdDu1gmw4kltCDsYUWzSSw3RAAfL
50228766479,Hilel Olsen,1,phEeUAwCqj9X07BipupGFfvt4wfjhxEpc8PoowWLi2EhjUPgeb6jjsiNfs9gFoer5Qi486ENEEVrALBrMmIQHXMp9UHa6cQtDxslgjZKJqO1POftYpfOFqa2d4IoOzu7
22052004441,Keane Schwartz,1,CyjjDcqN2vb1CeuEQRXMCSgQtRGCAj5Cw3rd76Yfj128iGj68tqTSSMRFI15ZrQSGRBcfVAYZHvuJ8aFQkrrSTwKQFf4Y9q8wAMAs7Tl8PAv1KgYpGSSVfsspcbTIeUS
61022783359,Dexter Hines,0,zmJsbFNZWjJ5Wwf9CuvchEJR44Lsc28HqDjyArJFTlcHjIzK9mIAzPbQ9Ja6yBFbmbmdznubMFNglorViNTLl5pCR9xck7JN3s5mNOmksfZc3RIc9ddH27P5qtnxPWU9
76848432835,Rebekah Carlson,1,LRtP4VyRHJ6m0fz5HVz79aYyUJQsgdjtRtDevXMeGMk8vLO3cXnAypDygGrlHvAAWlEh3MfcgDqiLsd93KlgfKiNEDw0hYoTrruhX40PstZypu47wrR8nn15DeUOsWxi
55232379714,Thane Drake,0,ZvSFQXITA1oOJrVLa9j1PVS7JPKfUAHoEXQ7ZmSeItdedxUOVK0opktYkMJfXlE2MwNlF4OE1RIRA8cq2zCHZb10tGGoRhnRNoBThogrsTehcoallSN09eh9WlrmKSwl
97148681812,Travis Valenzuela,1,A6qxYT2Dy9CJCOWRX4BGDBCyLRYQ32aYiYuEMDu1cCgrYUYfOsuIidlHcnBJiRa2jOxHan0rzl8ll5qhTsTYgOUdaA2nsVRMRok5FTGOWU14GkeLtAOuA1fSMZObhLWb
48071604518,Ursula Black,1,v8lvQWpby701HG0Xjbvo6We71lJ88D07PlaZiWqS3fh5SeRprONghrvZFud2iCxaynBBfV9msDTn9z88j3CyQctzQBqApohAZYflCzVaTXqH4UzDvzjNL4Vjtd6O27Ao
74662097704,Merritt Valdez,1,w01pCSHv00uGaGPI14JNWw7q2iHHiqzECwOlqgy5va98rAEARcK4JZcTYt8bovAOFyOQq4gnqkssreMxl5EPijwsrpw1W9fB3LwhQqMTcsBjEGSvEcwZGlgiuV3YAVcD
36507605765,Jane Humphrey,1,saG7Mlh0a9ltqrmbvYeg92gMG4bmQdPIIsvjCHoOkDAzfBV0WdcljkX2lWxZ8VjNGLLjor8gCaP9V7j4GJMUugOj7fxtdeDkhd8SfW5HeU1ge2ZFrkAFrjOMdnKoScgn
9344556329,Warren Perry,0,VaUrzX4O69ybrW5xUW11rrJT16R2nCtvnlkzMzQkUysyx9a6hYGMshe1PzU4vRpURZkhP4Us7mAQYKp3Klez2g2erFPxo8NXlssmAteZJeteuaRbiMCvREHnEkIGiAMY
90099951677,MacKensie Valenzuela,1,AC0iRRmZ59nh2cOpPxogtkI6xzRmybSDsFeHSMUfeXMIbLq8M5RToldPv0uiyHkmvyS55xesz41rWb9B63lGvSuHKyyLMLTOMB5cHLbQfDZQ6MhYnjpwUwwJxYWsaqnq
12072615847,Connor Walter,1,wovRlSOQz6gpBs63n1hOyAua6ICpPKBbdKJEwTEyrQB453oafu1BVXqpqNicUxvW5ZJMZFK4vFvlmCnEcKxrDeIFlKTcRz3e110ygENdNkrGkyId8dDmn6OiBxDKmv8B
22596469897,Kasimir Dyer,0,nOMWFpipqTFMlRv6J7NaH1MSvgtn10OgN1lz3LC4DHlyJCCjaDYeZHi9ZyqWHozWPP9mNa9GuJQp01N7EzHSw69eDvm1XlnigSlVHgScJH4y0QIEHEjuKd9EGRhLUZTv
17573064352,Myra Spence,1,uPwVxGzh87osMRFpF8Hv484urQfHc9cMZQ2SaXOpeHWkOrBHg6ppDmcIHu7CVqSPwQMG45jaUR0ucI2eeCrcvR6EBk0YjJ2d8N7VoK1C36loWfIDt2TiBXUMjkSud1iM
9914557463,Fredericka Mccray,1,0wQ6iVGR4hsuKSErvj7IEFz1lqtzQBSrofKoVakVwOtoJIkctQdZPkWjjy6re3lgf0gt68wM3Mw36F4xqIO2N2QOmQxFd1riTzreQAB3A4oUvqcyiq8FxexYqSi3b4m2
97835343245,Unity Bridges,1,d4xxpMHwWxb1dXCzsjzcGi0aJ62pkLAbk6YG1x7QzPEBn1qUHTehMl4bZ4GlkWUP0wAOP6WMTHTNrm6VsN4o4zuSp0MkvlBt04qsxHzAfeN9T4iJ5L7ip4Ht01gY60jQ
11628087987,Keefe Pierce,0,2b5i1kOz42J40scRioWihj185yTanUrp2t2aO0NzWHWxYVOXj16yuaTZbPoRMnpL9UrpxV6X7pLI2m2fu0sg0jn82Sy2QjqbE9NujCBWJblZ3qrubjdEtLlVpMEXwVgQ
40053285261,Alexis Norman,0,9glo0rucN5Xz7NRig3q696RXdAY7CI80GQrETQmm4IX0crb9nturnKcJACiS8G3hfFNLcyIPWo04DWvXdnCQEvTmrgOWWUY2L3T24yG3jotjx8L1qNzRnRrKeG1j36wu
62625072753,Keegan Chaney,1,TifpKpCI9mtJXGutHa7ACDQBf2vULrc6bafJiEEhD9ZY2enWDbQ1UVpfCUJ94cR7bXaerq0GOlO09gf711O6RPaKhdSsNoKmMcjdzAvQ80KEb4NL1nufBgXmPwyIPoZs
48363936807,Elmo Patton,0,jQSscSPUElLHRuRHZndYNe1GYouxR5zH4NDhP5wIz02JSc1SujbY1osaUbKxtZkUnAcVGpPU6RSX30Xb47JZrjVtZeRZPMUl2kUqkxLxQFG6A34IMG5Mo9TomHrQINAq
66521981113,Zane Mclean,1,blNBE4OFiCvWZfh3uQohXnr5qiRQbH4jl0VvILCvGpDENOJmUEdCtsTmEaX5jtJOq3CFQJNcVXp1EN7ZGxSQHIAZk1EXh2jgIaKqZa7lLNpIWiTSlxA8fqfD5uyRpvaA
47732833388,Simon Guy,0,yaqBKyRf4uq0ZNPRt6tCIikBxveCNyDqWB3xTR261ONXBs1TIMQPnzC9kezoxkxX7Nckf7W6IeqMz02RWVmWOmBtV474oayzQIgG4Ubc029zfd9ZL5gE7acYJwOarBSX
5541456919,Colton Burns,1,iUmFrUZRGRDHL5zsTMOOTEltZEqwFQMrtR9DMBtHAQ1jxk6Xfus19FQKh2Tjkp8M6Z7Jj7Owu5Vp6mhuXejfwacCOXe21gL7cigKjY7Jkj1N5zFHYYzHubHBHafVMRzU
36908291455,Gabriel Wong,0,AIastPddwgJhIk8RSD2QMjuuBVmDcyEgs1mAdhAhcqfXlAMVmSqzqZVDsVhGrRcY3EG5Rp4qToKChnrYrvg4Qkxou8BelgWqORkDfwkeVJ6LhBONckPIHbp02ItRE9wt
21356873816,Oleg Smith,0,dRq602KcGI80kizwO7Ggdh9EsaNOKSpRKnu43DjPWHi0bcbjxDSTWRt9g7RlectZ5XfzZiZcZcxz2OUUAQqvYztwhRGQTrjqpySfwsIXI2lL84OCANHjSHwPRPrbub1V
8777515672,Castor Roberson,0,ZuKQCGKsZ6DrBcLrxBUvdd9nnGdz4JYtDhQTFDHPTkpQRVudvcDBI4SS6Tkh95DpnD2myBFHbweYgF0ylDRkZp7pjKtDrIt5i909lWv5lZRJBhzXrWFA6TXe7PgFGA8l
43856341816,Brenna Benjamin,1,llf30msRxmIBBtjBX9DrE9EYRdNdquLdiGvuBOITjjveFDhs3wVn4T3cNUO0cc1RuG0IHhJTtFxXa0z8Du39WyVySXGI12Wy2zCNVis9qLLZBqNsKUHcko2UjIEWwcde
34939018677,Echo Monroe,0,ICdJX0ZHMQlAk2tiDSkm0nUbHP4R5UAoDvtL6sSLlUCFbMES1k4UzItSkJX045luThy4YfJBclfLsOtBy99huok0SOLZPnfzSn21qDHGMAMt6RvWxfHbwXELz9RrRczH
26592406119,Briar Mueller,1,AqIX9ozrG2phOTL91NKnqBIyL9HhqQNtBBcf7O10lztOFcDzP2mMimE6zdxOVhSxNy8Gtl00612s2fdD239XdIApXAaf6R0YBFM46NV3BS99YmbSvRcMi0zLvpJEGmZr
98001034726,Kenneth Suarez,0,qfmee0OX6xCkFMSmldLBEK9O3uLND2HBAAxRCE5oTgJVPVMEv9iBj2Mz2rCBgEF73H7kDdeL1bosJ2oCGOSntMTmczXEmrR5uXunnKCrkEN2RVDhfWXKWaltOSRWp7aQ
9262802556,Evelyn Cotton,1,NiV3abkknd7XMLNLTsfaPxxxqAA859VYvD46kOvrX9QzpOILxK5Q47as9z4716SrSQZLJxo3EWrpBFa1TXWJli8MPLncj0Rw5AnQ2DyjWWISiWTwFOZtmc7ZNUBFanT1
65458056729,Alec Warren,0,DhXsxi4Dyws73dCQV4ZsI6zE6SpRfwqJlhYLfUelXiolVbvPcIA1Jk4lzZX7hIk2zAryLCULuwqrFWtWregzPoEDvxW0yIE1vyXrEJwpk3O9Kn8vPoh0FbCruP4M1Nrg
25554480574,Aaron Haynes,1,dbzrHBrcBkLCQBKOLYFS5tWnFbKahYvc18LRsT0vq8nRsT0RYVLPaARiAoDj6uOFrrilGUEUEifDkns2mYM2wDVxylQHO1yp0XJXertaCvrDnT8StkgwG20n71vlcklQ
61732575164,Jasper Collins,0,Kmby2ttxABcQigtJdOJIcaWlZTrvBlA3dQcqW1E5RRwBCHEdaA8JXMJf2nZqlMoYGhEcUaDhCT8ypg9dlFFKwhhm0tyUWKBodtMRkMNK6KGt3bxPttKg1GwiHeKOUjvB
18934005379,Jacob Rollins,0,9Z4dUMygUTzYVgnQDsnUSNquIL39zyMw0qo5P8K5SSyzl2UpRgi7ECCeg7C36jgRPgNlusyyBV1uN0OPitnlKZZdp416KO7OeH7DdjRcB2iW6aI9dhYBt49vLAddMVXy
75736945776,Eleanor Gonzalez,1,zuEOmCcB5uGAlwTIaiRyZTSWUkWq6EhZFBXeBkxDm2WRbfZb4yKLFKKOFBMeiBTGy4KfBfZC40oFUuvqDdk8jqdAEZbydqdXJs46PfE4hEdFbH1seizi5WYIqoLZBGoZ
85723084558,Ifeoma Williamson,0,RJvTpAZJnmcCsKXRJRBfMUUlAW0XDvpiJGmSDXUSefS5xhZmNLoRZ8iAIpL2qLbgGZBUGfu09CHTYARnBwm1DVDVwJeUMrfs9bStBHwCpqxi68CsB2bnZytthcBrx6Sp
49455632864,Knox Cardenas,1,EVoP5MiXdoIftn1atbHOmU49WrZ5YArV8Zz5vVzNuRziiEmAHpaj46VdNSzNAZlAjsBRjs6RSEPtjF5tTHJOpQ3vQCTzlxRhLRAe7CQD3jVMwIPOtXy6BRncPoHiDyJv
86588273324,Hope Hicks,1,WRONpWZ3QB5P1AKSUQGwfj4yfZVWwWZ2uvD1sot5xqcnJlLLuKUeeZHIec5szmTar4M2pOXjtm4v53simN06emsmBwaFBCnxW2CtomqJwq4Qw0iBK16FRkOF56Om2lVb
47684896549,Walter Landry,0,7OoGHSEmxv5hW9gkLPvCvzVbmSnH6NcqyMdTNov7XWYQdRsKYNexu0BEeoD6mcXrqjkUenEgAcAU3flrXZ4grzXIOkrWVPnHPXwgLykaurthKcVci45YTmoz83V2HDeJ
93550773210,Clare Santos,1,rWyBYVf7A8twLPc3pNUYomK8gJRr5gso8v3bno03FdyITZRF5c9liOodsX66NOdwrw8RDVAeymIKXdHYzitf1pIuOdi8O2pCNknZy2UYDqooZgDLxoCwao5Oy6mBqbgA
23541802819,Dante Lester,0,sHOKqgwVFZZwMs2C5X9PftPxIpj3WqypBsN6LEq9v4RtbrmaqjdDf49Mmu7W7H5dpKYcuiYkgf2Y8CRoX7Luh7uebbXHmVaPMluwYWBkE80aOi0r3aJSYvrRz9XcUahw
77468946049,Oscar Golden,0,TXX94whI9M6OVeyXLoC4i9bu1PQQvRpRmjhCTtCwr74rbqnUOJLcJ8daN7hbd9AXmvw9F8BTqkgG2SoKp2ZFLzCEL8IW8rXiKtyQoET1nzQOcjiuOgqsWTNenpjgSSVx
48587111560,Galena Peterson,1,GB0h430d2zUzaU22rKWtY9eTbeplrvDMDmaJmbtjpT7Z3ePK2ONMrnEdgvoXIxlS7fMOy0rmrnlRiM3aXDNGWhhKJXOX0VSSAUgljIjMhbKzMghBt6FdhTWWAYOBKROI
8604800591,Paki Gordon,0,ySz2WD42td8mtlq7EDEXKSum1BitceguFXIgvgBa7dTdjlfuRrLTRs2Ir5q5HcqGKYrxDhcwjZYrgBKBkbsNTvtqYoENcp3sMRsQZK3eKPBN71WBxVmgbEylF7TVid9M
76824054741,Dacey Nolan,1,tEVHtnW8Q9RhUxYdFsfElKskBnxnRyhYGtXTbhK9OG5l1xSpyxRpIgR8G1lOBHdRzGtitpaDK9k0C5HkWj35mGwy1WmLZEFyuHfpCkuHmzqtnILXifInq9HpqieiTdJR
22770666299,Derek Morrow,1,iBukJJqp2jhbySrVsH5zvKirJnnaVLFCdxXrbDR1SYRGfhysBnjhhauQ7bd1mxtTxjwcJmBPYadIZ5HAKDzdLiVDVWsPTfLVG8nSNshDGH4jZxBJ81osAeOsr42QDAdp
25408622204,Jana Bryant,1,7FscHtzjwniNnKTjCl2eOKyY7vAAKYvoHuMjN91sh3m1e3bkaEFdH97cktVnEOWiZu3CBkLDAGJ6Za9x6stcfJ0cbjnIBeg2xTylD2NElEA3Vp2QOI8qBtB07UbTzwjf
5086756064,Chaney Hardy,0,NaQmGIxrOOShpAdTl8wVG3yGbY00eUnkU8smWjZvupEeYFvcUmlbjqzWdQU8tR39CNVyxzU1opcuZFwd4xwtWZfpjeyq8l49ztkP38ZVF3c3y8SJaSpuoXt0P79xi7ur
4205095404,Kyra Farrell,1,T9zMvTypvsmr921Y9bGtJ4Xs4lKlNNcWJlcv1vKu58xKQo5ZvH3gar9A7Rf9QFEq2cyJJBrbMX3Ovump9ADwMT2elvET3LSSW4jP9ZSS9kCBiexhRP1A47jfV7BxiOhB
43097648916,Hilda Paul,1,yUFG5R7pG7FQdDwJzcuouSftwxXbwur5L72Agxy4uKDdlrsZP2aIFMy2LDH2nLl0pRCykI0BkvFvApcNpfVdpuu8KFXE37R6Ajd0o1mCKCdmzva6ni8Dfbc8DbUtuYQh
91960868473,Colt Smith,1,QyRWQvTKDdr9wWFzQwmeRto60GajNU30eaupYlqJKnmqDLuZL6e1mEfDh8SfAy9fIgYFukUdbTMBrlaVtfnZwIeXzOPxop2baaRiMRYOLvKKK8Af0hk0Pcjv7MegArMS
46351105053,Abdul Chan,1,nu2TO8htQDTvcB7pvsx4i0YqqqxotM3w0mwof8phhSoOiokTvrae4Fzu1AbrJIK7JBy2weyB6RGdUpbZ7gxJ6x9myHH8LUTTBLqrql3f6NtEKAvJoygGith6WvTfcP1r
98189905037,Walter Pittman,1,5iPYZgEU8KZInZHLnUTWT00INkJnFgbyiTRM46TrwjLzy05tuMYkrm9bAXqN0j35ukLHeMyc2gtAtgaGQvAyW4T0v993lK7cy1GRPVDzTBqSZDKBQt52jJvmiTaSBock
23994382417,Patrick Deleon,0,MD5VVVupF5uJtA9QezXR4GLHEsjjXwGJaMYZGI6zGFly6qiQdgpck99wswko0QrLbAnqn3V2pFur25x5MVEFI4rKaKHxCQrYTEpEEK9rFstXzGssTcdXRzXL3LicdlXo
43355543552,Rowan Eaton,1,YClxxPINHNyi0KiSpjjAA2DTFFHM0QjkkK0WiRtavQxQLQ43LltO0NKnwWhCt96JUjJJqt0tlRABGLKbxgGppNbqi5Wit9MjUNEsxmpZbkKEJlhyU4PWtdze9qNnP7gM
10781163559,Griffin Carpenter,0,ix7Cw1tJvA9numQWU0JdPupEM06g303GRdBUTEZec0ZRCrtL9aezf3sU9noMAvKun4AcIMoBSV1Qdl6TCy8qaotsikvLluckyf9qXwsYP8MzsvINxoWRHVa9AuiZuUXw
28691181421,Brian Hart,1,UXyXRKeYddEIskRJnCGHmsusrCh0dzaVuIcODbpWyFmUhB6NT5aqvewY3BWms2nAxVFj5gXyVo29K6prBQi3cxzkyAgGOqiBbduTi3ip8MT1BhvVOQmMvL6osWHzDhqC
57156648365,Wing Wyatt,1,mZ8WstkOLuQJ6WHAhYTiHJkhAEZT3Kv29poqwaEb7XR80Vh16Ypv92EKDKWO4woB2ox4Tsumel1xUTfnQmjUIU8lhrFe2cJoCfPys59pxX7pOF1a2TUmxnozRRZORgjQ
56781542709,Lane Walton,0,u11mG2KdCA3HUBRcl5anb3NSBrjZI0bh4SX2lQ1OEEe7AArHwr5PiPjYsKfUSPBG00FhDRA7eZhkuReick01sAZM3Xet9aNJku92ulO0y7QqMDQtjZCXvdROkC5Zjcmy
79028262055,Chandler Blair,1,rsIiKFySFhBlHf8BKvclntH2QgmToKHks8cUc8TpGLL3OQzG3gBb648XYohIgc6vCJDLZTCfTz2aVcGXtDyPHsbn2X0qSPI2ha1aZMHkojurygSzAv6T2yBeLRan3qND
96573037476,Grant Hester,1,MI1mA5IKS7XM8dJQu4QhbpiEJ0btg0No5TsMRYbuVyQ6LvF5I3V4lfUik9PknM5ZYsz7LXWBu2fWfe8CRKRDGQ74byKHBgo9rGhwvc77JDqseIbGG4WPOA3g2zIhFiWn
80367079656,Henry Hunt,1,U9XOMVPJnWnfitRnS1VO4xzcz5qhBD1IEV6REMBlDLbHARgwz6YBZBebglPZvyeb4bLK3TpwspXrWA0PFrWyMkh37zLLq5Z7Kmp3RxcFXlZfQUG7C8RnzMLyUp3m1Hu7
29998740537,Ira Reed,0,wMubh6CBFiC7qV2GgDHY0M77ukabQmywHQXcGIdi8FJiKXbZV1d7H1CgYhhY025WiLJXzPY2K3jb3nSbaYtrUqEB1A2XJKjxrhqWBhEoOo9HXZB2EjiKqMLDI2AkbCwo
51543268020,Walter Finch,1,DLs2h7VNQCwc3gdGZQDEPEmTAM75smFbEWT3SzZnapnidFYWu4e41gbydfxDLYHzQPSFrubHM8qtkZ6qnaMqenY0MS7Pvk2ptYmxUEQ4ZVYpiaOb8irFo8EidXEh5hGO
49073479248,Orson Waters,0,7v9MpU2S6Ncd3m7il8m4xLTWbQIxV4hXXz4KOKhfLUrpgGVsC0KwVxuKfoQadIQXzL9f3ZzRURipWekRI7FBc2H3Vkz2ZdPQdG97P2VVF1W5HYvrjAMjvtRiuIiqzWcG
